,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
61,62.0,91,BARIL,Olivia,CAN,Macogep Tornatech Girondins de Bordeaux,W,23,,,02:51:29,
62,63.0,72,UMUTZHANOVA,Makhabbat,KAZ,ASTANA WOMEN'S TEAM,W,26,,,02:51:29,
63,64.0,133,MIERMONT,Dilyxine,FRA,,W,20,,,02:51:29,
64,65.0,11,GUTIERREZ ARZALUZ,Ariadna,MEX,AGOLICO,W,29,,,02:51:29,
65,66.0,112,LYNNIK,Anastassiya,KAZ,,W,19,,,02:51:29,
66,67.0,164,KIPTSIKAVA,Nastassia,BLR,MINSK CYCLING CLUB,W,21,,,02:51:29,
67,68.0,92,BOURBEAU,Luce,CAN,Macogep Tornatech Girondins de Bordeaux,W,29,,,02:51:29,
68,69.0,153,CORSO,Jasmin,GER,,W,34,,,02:51:29,
69,70.0,75,POTAPOVA,Faina,KAZ,,W,24,,,02:51:29,
70,71.0,142,KONONENKO,Valeriya,UKR,CICLOTEL,W,30,,,02:51:29,
71,72.0,63,LORVIK,Ingrid,NOR,HITEC PRODUCTS - BIRK SPORT,W,34,,,02:51:29,
72,73.0,4,ANNEMIEK IRENE,Stegehuis,NED,,W,36,,,02:51:29,
73,74.0,102,MARKUS,Kelly,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,27,,,02:51:29,
74,75.0,131,EUSTACHE,Emeline,FRA,,W,20,,,02:51:29,
75,76.0,93,FORTIN,Emilie,CAN,Macogep Tornatech Girondins de Bordeaux,W,21,,,02:51:29,
76,77.0,121,HIDEG,Nóra Zsuzsanna,HUN,,W,20,,,02:51:29,
77,78.0,74,PACHSHENKO,Svetlana,KAZ,ASTANA WOMEN'S TEAM,W,20,,,02:51:29,
78,79.0,143,REIS,Daniela,POR,CICLOTEL,W,27,,,02:51:29,
79,80.0,144,KULYNYCH,Olha,UKR,CICLOTEL,W,20,,,02:51:29,
80,81.0,136,WEINGARTEN,Audrey,FRA,,W,20,,,02:51:29,
81,82.0,54,LUCCHINELLI,Elena,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,19,,,02:51:29,
82,83.0,15,VARGAS BARRIENTOS,Maria Jose,CRC,AGOLICO,W,24,,,02:51:29,
83,84.0,76,PASTARNAK,Viktoriya,KAZ,,W,23,,,02:51:29,
84,85.0,151,KLOTZ,Sandra,GER,,W,30,,,02:51:29,
85,86.0,82,ALYASEEN,Latefa,KUW,,W,26,,,02:51:29,
86,87.0,81,ALOMAIRI,Noura,KUW,,W,32,,,02:51:29,
87,88.0,45,GALIMULLINA,Iuliia,RUS,Cogeas Mettler Look Pro Cycling Team,W,19,,,02:51:29,
88,89.0,154,LAGERSHAUSEN,Marie,GER,,W,21,,,02:51:29,
89,90.0,105,LENAERS,Jade,BEL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,19,,,02:51:53,
90,91.0,125,JORDÁN,Dorka,HUN,,W,18,,,02:51:29,
91,,114,ABRAMCHUK,Alyona,KAZ,,W,19,,,,DNF
