,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
96,97.0,153,MARTINEZ BONAFE,Cristina,ESP,,W,24,,,2:26:30,
97,98.0,191,AMMERLAAN,Rozemarijn,NED,NXTG RACING,W,20,,,2:26:30,
98,99.0,161,BEIJER,Inez,NED,BIEHLER KRUSH PRO CYCLING,W,25,,,2:26:30,
99,100.0,183,LAURANCE,Typhaine,FRA,Team Arkea,W,22,,,2:26:30,
100,101.0,31,VAN DE VELDE,Julie,BEL,LOTTO SOUDAL LADIES,W,27,,,2:26:30,
101,102.0,187,HOUDIN,Coralie,FRA,Team Arkea,W,25,,,2:26:30,
102,103.0,26,CANUEL,Karol-Ann,CAN,BOELS DOLMANS CYCLINGTEAM,W,32,,,2:26:30,
103,104.0,201,POWELL,Jennifer,GBR,CAMS - TIFOSI,W,33,,,2:26:30,
104,105.0,36,MEERTENS,Lone,BEL,LOTTO SOUDAL LADIES,W,22,,,2:26:30,
105,106.0,194,HOOLWERF,Cathalijne,NED,NXTG RACING,W,20,,,2:26:30,
106,107.0,107,ORTIZ BONILLA,Emma,ESP,SOPELA WOMEN'S TEAM,W,22,,,2:26:30,
107,108.0,217,YAZDANI,Somayeh,IRI,VIB - Natural Greatness,W,30,,,2:26:30,
108,109.0,53,PIRRONE,Elena,ITA,VALCAR - TRAVEL & SERVICE,W,21,,,2:26:30,
109,110.0,222,MEDINA GONZALEZ,Maria De Los Angeles,ESP,RIO MIERA - CANTABRIA DEPORTE,W,30,,,2:26:30,
110,111.0,132,KOSTER,Anouska,NED,PARKHOTEL VALKENBURG,W,27,,,2:26:30,
111,112.0,96,ESPINOLA,Agua Marina,PAR,MASSI TACTIC WOMEN TEAM,W,24,,,2:26:30,
112,113.0,164,HOOGEBOOM,Roos,NED,BIEHLER KRUSH PRO CYCLING,W,38,,,2:26:30,
113,114.0,207,GARDNER,Illi,GBR,CAMS - TIFOSI,W,21,,,2:26:30,
114,115.0,145,D'AGOSTIN,Nicole,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,21,,,2:26:30,
115,116.0,176,PLIASKINA,Anastasiia,RUS,ENEICAT -RBH GLOBAL,W,24,,,2:26:30,
116,117.0,67,OBERHOLZER,Carla,RSA,BIZKAIA - DURANGO,W,33,,,2:26:30,
117,118.0,216,ROMEU SOLAZ,Marta,ESP,VIB - Natural Greatness,W,28,,,2:26:50,
118,119.0,196,KNAVEN,Britt,BEL,NXTG RACING,W,20,,,2:26:53,
119,120.0,51,MALCOTTI,Barbara,ITA,VALCAR - TRAVEL & SERVICE,W,20,,,2:27:01,
120,121.0,221,PEREZ MUÑOZ,Elena,ESP,RIO MIERA - CANTABRIA DEPORTE,W,27,,,2:46:52,
121,,35,CASTRIQUE,Alana,BEL,LOTTO SOUDAL LADIES,W,21,,,,DNF
122,,204,GRINCZER,Natalie,GBR,CAMS - TIFOSI,W,27,,,,DNF
