,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
58,,92,BAKKER,Minke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,23,,,,DNF
59,,93,VAN WITZENBURG,Marieke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,35,,,,DNF
60,,94,STEIGENGA,Nicole,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,22,,,,DNF
61,,101,MORICHON,Anaïs,FRA,Team Arkea,W,21,,,,DNF
62,,102,JOUNIER,Lucie,FRA,Team Arkea,W,22,,,,DNF
63,,103,CURINIER,Léa,FRA,Team Arkea,W,19,,,,DNF
64,,104,ALLIN,Pauline,FRA,Team Arkea,W,25,,,,DNF
65,,105,LEVENEZ,Sandra,FRA,Team Arkea,W,41,,,,DNF
66,,106,FOUQUENET,Amandine,FRA,Team Arkea,W,19,,,,DNF
67,,111,GRANGIER,India,FRA,Charente - Maritime Women Cycling,W,20,,,,DNF
68,,112,ABGRALL,Noemie,FRA,Charente - Maritime Women Cycling,W,21,,,,DNF
69,,113,COUTINHO,Alice,FRA,Charente - Maritime Women Cycling,W,20,,,,DNF
70,,114,LE MOUEL,Celia,FRA,Charente - Maritime Women Cycling,W,20,,,,DNF
71,,115,LAHAYE,Lucie,FRA,Charente - Maritime Women Cycling,W,23,,,,DNF
72,,116,ERAUD,Severine,FRA,Charente - Maritime Women Cycling,W,25,,,,DNF
73,,162,LAIZANE,Lija,LAT,ENEICAT -RBH GLOBAL,W,27,,,,DNF
74,,163,HAGIWARA,Mayuko,JPN,ENEICAT -RBH GLOBAL,W,34,,,,DNF
75,,164,FASOI,Varvara,GRE,ENEICAT -RBH GLOBAL,W,29,,,,DNF
76,,165,BULLERI,Alessia,ITA,ENEICAT -RBH GLOBAL,W,27,,,,DNF
77,,202,POLLICINI,Silvia,ITA,VALCAR - TRAVEL & SERVICE,W,22,,,,DNF
78,,203,CONSONNI,Chiara,ITA,VALCAR - TRAVEL & SERVICE,W,21,,,,DNF
79,,205,MALCOTTI,Barbara,ITA,VALCAR - TRAVEL & SERVICE,W,20,,,,DNF
80,,212,BORGLI,Stine,NOR,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,30,,,,DNF
81,,213,CHAPMAN,Brodie,AUS,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,29,,,,DNF
82,,215,LE NET,Marie,FRA,FDJ NOUVELLE - AQUITAINE FUTUROSCOPE,W,20,,,,DNF
83,,223,RIJKES,Sarah,AUT,CERATIZIT - WNT PRO CYCLING TEAM,W,29,,,,DNF
84,,224,VIECELI,Lara,ITA,CERATIZIT - WNT PRO CYCLING TEAM,W,27,,,,DNF
85,,225,ASENCIO,Laura,FRA,CERATIZIT - WNT PRO CYCLING TEAM,W,22,,,,DNF
86,,226,HAMMES,Kathrin,GER,CERATIZIT - WNT PRO CYCLING TEAM,W,31,,,,DNF
