,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
72,73.0,14,GAXIOLA GONZALEZ,Maria Antonieta,MEX,AGOLICO,W,23,,,02:33:35,
73,74.0,76,PASTARNAK,Viktoriya,KAZ,,W,23,,,02:33:39,
74,75.0,6,MULLARKEY,Lorraine,IRL,,W,36,,,02:33:51,
75,76.0,151,KLOTZ,Sandra,GER,,W,30,,,02:33:58,
76,77.0,5,RYAN,Aoife,IRL,,W,33,,,02:34:21,
77,78.0,141,VAN HAAFTEN,Kirstie,NED,CICLOTEL,W,21,,,02:34:37,
78,79.0,134,PARET PEINTRE,Maëva,FRA,,W,21,,,02:34:50,
79,80.0,81,ALOMAIRI,Noura,KUW,,W,32,,,02:51:45,
80,81.0,154,LAGERSHAUSEN,Marie,GER,,W,21,,,02:52:03,
81,82.0,82,ALYASEEN,Latefa,KUW,,W,26,,,02:52:07,
82,83.0,95,EL GHOUATE,Basma,MAR,,W,18,,,02:52:07,
83,84.0,135,BERNIGAUD,Lola,FRA,,W,18,,,02:52:14,
84,85.0,152,SCHOENEMEYER,Lotta,GER,,W,21,,,02:52:30,
85,,153,CORSO,Jasmin,GER,,W,34,,,,DNF
86,,102,MARKUS,Kelly,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,27,,,,DNF
87,,121,HIDEG,Nóra Zsuzsanna,HUN,,W,20,,,,DNF
88,,21,BERG,Mia,LUX,,W,23,,,,DNF
89,,46,GAREEVA,Aigul,RUS,Cogeas Mettler Look Pro Cycling Team,W,19,,,,DNF
90,,54,LUCCHINELLI,Elena,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,19,,,,DNS
