,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
141,142.0,212,JIMENEZ MARTINEZ,Maria Del Pilar,ESP,VIB - Natural Greatness,W,19,,,4:24:28,OTL
142,143.0,175,HAGIWARA,Mayuko,JPN,ENEICAT -RBH GLOBAL,W,34,,,4:26:14,OTL
143,144.0,64,SANMARTIN RODRIGUEZ,Paula,ESP,BIZKAIA - DURANGO,W,23,,,4:31:32,OTL
144,145.0,246,BERGER,Shani,ISR,,W,19,,,4:33:25,OTL
145,146.0,174,BAIDAK,Anna,RUS,ENEICAT -RBH GLOBAL,W,20,,,4:33:57,OTL
146,147.0,243,WEINBERG,Gali,ISR,,W,23,,,4:34:03,OTL
147,148.0,244,GEZ,Avital,ISR,,W,26,,,4:34:03,OTL
148,149.0,233,BONILLO TALENS,Sara,ESP,,W,19,,,4:35:10,OTL
149,,74,MEAKIN,Emily,GBR,DROPS,W,32,,,,DNF
150,,224,BARRIGUETE RODRIGUEZ,Sofia,ESP,RIO MIERA - CANTABRIA DEPORTE,W,20,,,,DNF
151,,163,FERON,Senna,NED,BIEHLER KRUSH PRO CYCLING,W,25,,,,DNF
152,,141,LELEIVYTE,Rasa,LTU,AROMITALIA - BASSO BIKES - VAIANO,W,32,,,,DNF
153,,241,GAFINOVITZ,Rotem,ISR,CANYON / /SRAM RACING,W,28,,,,DNF
