,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
23,24.0,33,BEEKHUIS,Teuntje,NED,LOTTO SOUDAL LADIES,W,25,,,4:03:14,
24,25.0,102,STEELS,Claire,GBR,SOPELA WOMEN'S TEAM,W,34,,,4:03:14,
25,26.0,42,HEINE,Vita,NOR,HITEC PRODUCTS - BIRK SPORT,W,36,,,4:03:14,
26,27.0,113,SHEKEL,Olga,UKR,ASTANA WOMEN'S TEAM,W,26,,,4:03:14,
27,28.0,3,WRIGHT,Sophie,GBR,BIGLA - KATUSHA,W,21,,,4:03:14,
28,29.0,37,PARKINSON,Abby-Mae,GBR,LOTTO SOUDAL LADIES,W,23,,,4:03:14,
29,30.0,32,FIDANZA,Arianna,ITA,LOTTO SOUDAL LADIES,W,25,,,4:03:14,
30,31.0,112,RAGUSA,Katia,ITA,ASTANA WOMEN'S TEAM,W,23,,,4:03:14,
31,32.0,136,KASPER,Romy,GER,PARKHOTEL VALKENBURG,W,32,,,4:03:14,
32,33.0,202,FINNEY,Jessica,GBR,CAMS - TIFOSI,W,25,,,4:03:14,
33,34.0,6,CHABBEY,Elise,SUI,BIGLA - KATUSHA,W,27,,,4:03:14,
34,35.0,31,VAN DE VELDE,Julie,BEL,LOTTO SOUDAL LADIES,W,27,,,4:03:14,
35,36.0,57,CAMPBELL,Teniel,TTO,VALCAR - TRAVEL & SERVICE,W,23,,,4:05:46,
36,37.0,86,VAS,Kata Blanka,HUN,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,19,,,4:05:46,
37,38.0,111,IVANIUK,Maryna,UKR,ASTANA WOMEN'S TEAM,W,30,,,4:05:46,
38,39.0,82,CHRISTOFOROU,Antri,CYP,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,28,,,4:05:46,
39,40.0,94,CREAMER,Lauren,IRL,MASSI TACTIC WOMEN TEAM,W,28,,,4:05:46,
40,41.0,162,COLBORNE,Henrietta,GBR,BIEHLER KRUSH PRO CYCLING,W,22,,,4:05:46,
41,42.0,192,BORGSTRÖM,Julia,SWE,NXTG RACING,W,19,,,4:05:46,
42,43.0,201,POWELL,Jennifer,GBR,CAMS - TIFOSI,W,33,,,4:05:46,
43,44.0,217,YAZDANI,Somayeh,IRI,VIB - Natural Greatness,W,30,,,4:05:46,
44,45.0,45,LYSTAD,Vibeke,NOR,,W,45,,,4:05:46,
45,46.0,207,GARDNER,Illi,GBR,CAMS - TIFOSI,W,21,,,4:05:46,
46,47.0,96,ESPINOLA,Agua Marina,PAR,MASSI TACTIC WOMEN TEAM,W,24,,,4:05:46,
47,48.0,101,RODRIGUEZ REVERT,Sofia,ESP,SOPELA WOMEN'S TEAM,W,21,,,4:05:46,
48,49.0,222,MEDINA GONZALEZ,Maria De Los Angeles,ESP,RIO MIERA - CANTABRIA DEPORTE,W,30,,,4:05:46,
49,50.0,61,GOROSTIZA ULLOA,Aroa,ESP,BIZKAIA - DURANGO,W,21,,,4:05:46,
50,51.0,92,TRIAS JORDAN,Mireia,ESP,MASSI TACTIC WOMEN TEAM,W,20,,,4:05:46,
51,52.0,126,SILVESTRI,Debora,ITA,TOP GIRLS FASSA BORTOLO,W,22,,,4:05:46,
52,53.0,156,OYARBIDE JIMENEZ,Lourdes,ESP,MOVISTAR TEAM WOMEN,W,26,,,4:05:46,
53,54.0,184,ALLIN,Pauline,FRA,Team Arkea,W,25,,,4:05:46,
54,55.0,65,HOLDEN,Elizabeth,GBR,BIZKAIA - DURANGO,W,23,,,4:05:46,
55,56.0,14,HAMMES,Kathrin,GER,CERATIZIT - WNT PRO CYCLING TEAM,W,31,,,4:05:46,
56,57.0,172,LAIZANE,Lija,LAT,ENEICAT -RBH GLOBAL,W,27,,,4:05:46,
57,58.0,142,BALDUCCI,Michela,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,25,,,4:05:46,
58,59.0,152,GONZALEZ BLANCO,Alicia,ESP,MOVISTAR TEAM WOMEN,W,25,,,4:05:46,
59,60.0,155,MERINO CORTAZAR,Eider,ESP,MOVISTAR TEAM WOMEN,W,26,,,4:05:46,
60,61.0,46,RAVNDAL,Birgitte,NOR,,W,29,,,4:09:01,
61,62.0,143,BORGHESI,Letizia,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,22,,,4:09:01,
62,63.0,84,HANSELMANN,Nicole,SUI,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,29,,,4:09:01,
63,64.0,205,DURRELL,Rebecca,GBR,CAMS - TIFOSI,W,32,,,4:10:25,
64,65.0,55,SANGUINETI,Ilaria,ITA,VALCAR - TRAVEL & SERVICE,W,26,,,4:12:13,
65,66.0,165,VAN REGENMORTEL,Laura,NED,BIEHLER KRUSH PRO CYCLING,W,28,,,4:12:13,
66,67.0,191,AMMERLAAN,Rozemarijn,NED,NXTG RACING,W,20,,,4:12:13,
67,68.0,203,TINDLEY,Jo,GBR,CAMS - TIFOSI,W,33,,,4:12:13,
68,69.0,145,D'AGOSTIN,Nicole,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,21,,,4:12:13,
69,70.0,127,TOMASI,Laura,ITA,TOP GIRLS FASSA BORTOLO,W,21,,,4:12:13,
70,71.0,76,PENTON,Sara,SWE,DROPS,W,32,,,4:12:13,
71,72.0,5,JØRGENSEN,Emma Cecilie Norsgaard,DEN,BIGLA - KATUSHA,W,21,,,4:12:13,
72,73.0,122,BARIANI,Giorgia,ITA,TOP GIRLS FASSA BORTOLO,W,20,,,4:12:13,
73,74.0,53,PIRRONE,Elena,ITA,VALCAR - TRAVEL & SERVICE,W,21,,,4:12:13,
74,75.0,173,LARRARTE ARTEAGA,Eukene,ESP,ENEICAT -RBH GLOBAL,W,22,,,4:12:13,
75,76.0,17,RIJKES,Sarah,AUT,CERATIZIT - WNT PRO CYCLING TEAM,W,29,,,4:12:13,
76,77.0,157,TERUEL RIBES,Alba,ESP,MOVISTAR TEAM WOMEN,W,24,,,4:12:13,
77,78.0,134,RAAIJMAKERS,Marit,NED,PARKHOTEL VALKENBURG,W,21,,,4:12:13,
78,79.0,91,PILOTE-FORTIN,Gabrielle,CAN,MASSI TACTIC WOMEN TEAM,W,27,,,4:12:13,
79,80.0,56,PERSICO,Silvia,ITA,VALCAR - TRAVEL & SERVICE,W,23,,,4:12:13,
80,81.0,194,HOOLWERF,Cathalijne,NED,NXTG RACING,W,20,,,4:21:27,
81,82.0,83,VAN WITZENBURG,Marieke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,35,,,4:23:43,
82,83.0,85,BAKKER,Minke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,23,,,4:23:43,
83,84.0,67,OBERHOLZER,Carla,RSA,BIZKAIA - DURANGO,W,33,,,4:23:43,
84,85.0,121,DALLA VALLE,Elisa,ITA,TOP GIRLS FASSA BORTOLO,W,22,,,4:23:43,
85,86.0,97,TRIAS JORDAN,Ariadna,ESP,MASSI TACTIC WOMEN TEAM,W,25,,,4:23:43,
86,87.0,107,ORTIZ BONILLA,Emma,ESP,SOPELA WOMEN'S TEAM,W,22,,,4:23:43,
87,88.0,124,MONTICOLO,Iris,ITA,TOP GIRLS FASSA BORTOLO,W,20,,,4:29:00,
88,89.0,185,EL HAYANI,Fatima Zahra,MAR,Team Arkea,W,24,,,4:29:25,
89,,214,DUCUARA ACEVEDO,Jennifer Tatiana,COL,VIB - Natural Greatness,W,24,,,,DNF
90,,51,MALCOTTI,Barbara,ITA,VALCAR - TRAVEL & SERVICE,W,20,,,,DNF
91,,93,MARTIN MARTIN,Isabel,ESP,MASSI TACTIC WOMEN TEAM,W,21,,,,DNF
92,,63,BLANCO CALBET,Iurani,ESP,BIZKAIA - DURANGO,W,22,,,,DNF
93,,223,PEREZ CONEJERO,Susana,ESP,RIO MIERA - CANTABRIA DEPORTE,W,19,,,,DNF
94,,13,VIECELI,Lara,ITA,CERATIZIT - WNT PRO CYCLING TEAM,W,27,,,,DNF
95,,22,SCHNEIDER,Skylar,USA,BOELS DOLMANS CYCLINGTEAM,W,22,,,,DNF
96,,36,MEERTENS,Lone,BEL,LOTTO SOUDAL LADIES,W,22,,,,DNF
97,,44,SOLVANG,Julie,NOR,HITEC PRODUCTS - BIRK SPORT,W,31,,,,DNF
98,,75,MOBERG,Emilie,NOR,DROPS,W,29,,,,DNF
99,,77,VAN 'T GELOOF,Maria Apolonia,NED,DROPS,W,24,,,,DNF
100,,81,DOCX,Mieke,BEL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,24,,,,DNF
101,,114,SALAZAR VAZQUEZ,Lizbeth Yareli,MEX,ASTANA WOMEN'S TEAM,W,24,,,,DNF
102,,125,MASETTI,Gaia,ITA,TOP GIRLS FASSA BORTOLO,W,19,,,,DNF
103,,132,KOSTER,Anouska,NED,PARKHOTEL VALKENBURG,W,27,,,,DNF
104,,137,SWINKELS,Karlijn,NED,PARKHOTEL VALKENBURG,W,22,,,,DNF
105,,147,SERNISSI,Gemma,ITA,AROMITALIA - BASSO BIKES - VAIANO,W,20,,,,DNF
106,,161,BEIJER,Inez,NED,BIEHLER KRUSH PRO CYCLING,W,25,,,,DNF
107,,164,HOOGEBOOM,Roos,NED,BIEHLER KRUSH PRO CYCLING,W,38,,,,DNF
108,,166,TON,Quinty,NED,BIEHLER KRUSH PRO CYCLING,W,22,,,,DNF
109,,176,PLIASKINA,Anastasiia,RUS,ENEICAT -RBH GLOBAL,W,24,,,,DNF
110,,177,BULLERI,Alessia,ITA,ENEICAT -RBH GLOBAL,W,27,,,,DNF
111,,181,VERHULST,Gladys,FRA,Team Arkea,W,23,,,,DNF
112,,182,JOUNIER,Lucie,FRA,Team Arkea,W,22,,,,DNF
113,,183,LAURANCE,Typhaine,FRA,Team Arkea,W,22,,,,DNF
114,,187,HOUDIN,Coralie,FRA,Team Arkea,W,25,,,,DNF
115,,193,KOOL,Charlotte,NED,NXTG RACING,W,21,,,,DNF
116,,196,KNAVEN,Britt,BEL,NXTG RACING,W,20,,,,DNF
117,,216,ROMEU SOLAZ,Marta,ESP,VIB - Natural Greatness,W,28,,,,DNF
118,,221,PEREZ MUÑOZ,Elena,ESP,RIO MIERA - CANTABRIA DEPORTE,W,27,,,,DNF
119,,226,ESCURSELL VALERO,Elisabet,ESP,RIO MIERA - CANTABRIA DEPORTE,W,24,,,,DNF
120,,234,WOLFE,Juliet,IRL,,W,38,,,,DNF
