,Rank,BIB,Last Name,First Name,Country,Team,Gender,Age,Phase,Heat,Result,IRM
55,56.0,24,LUDWIG,Hannah,GER,CANYON / /SRAM RACING,W,20,,,+00,
56,57.0,25,PRATT,Jessica,AUS,CANYON / /SRAM RACING,W,23,,,+00,
57,58.0,36,WORRACK,Trixi,GER,TREK - SEGAFREDO,W,39,,,+00,
58,59.0,124,BUCHANAN,Rushlee,NZL,NEW ZEALAND,W,32,,,+00,
59,60.0,85,POIDEVIN,Sara,CAN,Rally Cycling,W,24,,,+00,
60,61.0,5,KENNEDY,Lucy,AUS,MITCHELTON SCOTT,W,32,,,+00,
61,62.0,126,WOLLASTON,Ally,NZL,NEW ZEALAND,W,19,,,+00,
62,63.0,156,WRIGHT,Madeline,AUS,ROXSOLT ATTAQUER,W,35,,,+00,
63,64.0,144,BLOOR,Ella,AUS,,W,25,,,+00,
64,65.0,62,CLEVENGER,Erica,USA,TEAM TIBCO - SILICON VALLEY BANK,W,26,,,+00,
65,66.0,74,SALAZAR VAZQUEZ,Lizbeth Yareli,MEX,ASTANA WOMEN'S TEAM,W,24,,,+00,
66,67.0,72,PATTARO,Francesca,ITA,ASTANA WOMEN'S TEAM,W,25,,,+00,
67,68.0,146,JONES,Ashlee,AUS,,W,19,,,+00,
68,69.0,83,FRANZ,Heidi,USA,Rally Cycling,W,25,,,+00,
69,70.0,154,WILSON,Bree,AUS,ROXSOLT ATTAQUER,W,33,,,+00,
70,71.0,93,GUTIERREZ ARZALUZ,Ariadna,MEX,AGOLICO,W,29,,,+00,
71,72.0,123,SHIELDS,Nicole,NZL,NEW ZEALAND,W,21,,,+00,
72,73.0,16,SOEK,Julia,NED,TEAM SUNWEB,W,30,,,+00,
73,74.0,135,WHITEHOUSE,Georgia,AUS,AUSTRALIA,W,29,,,+00,
74,75.0,111,VALSECCHI,Silvia,ITA,BEPINK,W,38,,,+00,
75,76.0,84,GANZAR,Leigh Ann,USA,Rally Cycling,W,31,,,+00,
76,77.0,94,MORALES MILANES,Jennifer,CRC,AGOLICO,W,23,,,+59,
77,78.0,21,CROMWELL,Tiffany,AUS,CANYON / /SRAM RACING,W,32,,,+00,
78,79.0,134,FRAIN,Nicole,AUS,AUSTRALIA,W,28,,,+02:07,
79,80.0,33,VAN TWISK,Abigail,GBR,TREK - SEGAFREDO,W,23,,,+02:19,
80,81.0,32,PLICHTA,Anna,POL,TREK - SEGAFREDO,W,28,,,+03:29,
81,82.0,132,EDWARDS,Sophie,AUS,AUSTRALIA,W,20,,,+03:44,
82,83.0,46,TREVISI,Anna,ITA,ALE' BTC LJUBLJANA,W,28,,,+03:44,
83,84.0,103,BAKKER,Minke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,23,,,+03:44,
84,85.0,121,BOTHA,Bryony,NZL,NEW ZEALAND,W,23,,,+03:44,
85,86.0,115,VAN NECK,Melissa,CZE,BEPINK,W,29,,,+03:44,
86,87.0,104,VAN WITZENBURG,Marieke,NED,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,35,,,+03:44,
87,88.0,71,IVANIUK,Maryna,UKR,,W,30,,,+03:44,
88,89.0,151,BARROW,Justine,AUS,ROXSOLT ATTAQUER,W,41,,,+04:17,
89,90.0,106,HANSELMANN,Nicole,SUI,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,29,,,+06:16,
90,91.0,116,ANDERSON,Grace,NZL,BEPINK,W,23,,,+11:44,
91,92.0,155,CHILTON,Emma,AUS,ROXSOLT ATTAQUER,W,22,,,+13:20,
92,93.0,44,MANEEPHAN,Jutatip,THA,ALE' BTC LJUBLJANA,W,32,,,+14:28,
93,,102,VROMANNE,Justine,BEL,DOLTCINI - VAN EYCK SPORT UCI WOMEN CYCLING,W,19,,,,DNF
